,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
2599,Q81ZD5,4.82795699,0.00361391,0.20712695,3,10
2600,P55899,5.82750896,0.0,0.17159991,1,11
2601,Q81ZD6,5.64874552,0.0,0.17703046,1,10
2602,Q81ZE0,5.28584229,0.00299003,0.18918461,5,11
2603,Q01130,6.28539427,0.0,0.15909901,1,12
2604,Q6Q0C0,6.28539427,0.0,0.15909901,1,12
2605,Q81ZE1,6.30017921,0.00107407,0.15872564,3,11
2606,P26885,7.29973118,0.0,0.13699135,1,12
2607,Q81ZE2,5.34498208,0.00464376,0.18709137,7,10
2608,P58107,6.34453405,0.0,0.15761599,1,11
2609,Q96G97,6.34453405,0.0,0.15761599,1,11
2610,Q81ZE3,6.87096774,0.0,0.14553991,1,12
2611,Q81ZE5,1.0,0.0,1.0,1,1
2612,Q9NRX5,1.0,0.0,1.0,1,1
2613,Q81ZE6,5.87634409,0.0,0.17017383,1,11
2614,Q81ZE7,6.67473118,9.268e-05,0.14981877,2,11
2615,Q81ZF0,6.30555556,0.00089606,0.15859031,2,11
2616,P47974,7.30510753,0.0,0.13689052,1,12
2617,Q81ZF3,6.39784946,0.0,0.15630252,1,12
2618,Q81ZF8,5.26971326,0.0,0.18976365,1,10
2619,Q81ZF9,5.41666667,0.00215283,0.18461538,4,10
2620,Q13444,6.41621864,0.0,0.15585504,1,11
2621,Q9Y3B2,6.41621864,0.0,0.15585504,1,11
2622,Q81ZG1,5.57168459,0.00416052,0.17947893,7,10
2623,P55198,6.57123656,0.0,0.15217836,1,11
2624,Q13625,6.57123656,0.0,0.15217836,1,11
2625,Q9BZ71,6.57123656,0.0,0.15217836,1,11
2626,Q9UJV3,6.57123656,0.0,0.15217836,1,11
2627,Q81ZG7,6.16935484,0.0,0.1620915,1,11
2628,Q81ZH5,1.0,0.0,1.0,1,1
2629,Q99459,1.0,0.0,1.0,1,1
2630,Q81ZH8,1.0,1.0,1.0,2,1
2631,O15050,1.5,0.0,0.66666667,1,2
2632,P19105,1.5,0.0,0.66666667,1,2
2633,Q9APZ2,1.0,0.0,1.0,1,1
2634,O00463,1.0,0.0,1.0,1,1
2635,Q9K5J5,5.87992832,0.00281289,0.1700701,5,11
2636,P02745,6.87948029,0.0,0.14535982,1,12
2637,P30740,6.87948029,0.0,0.14535982,1,12
2638,Q9K5J7,7.11379928,0.0,0.14057186,1,12
2639,Q9RMW6,6.56899642,0.0,0.15223026,1,11
2640,Q9RMZ3,6.15860215,0.00536935,0.16237451,7,11
2641,O43929,7.15815412,0.0,0.13970082,1,12
2642,Q9Y5Z7,7.15815412,0.0,0.13970082,1,12
2643,Q9RMZ4,1.0,0.0,1.0,1,1
2644,Q3YBM2,1.0,0.0,1.0,1,1
2645,Q9RN24,6.97670251,0.00099326,0.14333419,3,12
2646,P29374,7.97625448,0.0,0.12537213,1,13
2647,Q9X2Y1,6.68010753,0.0,0.14969819,1,12
2648,Q9X2Y7,7.73924731,9.386e-05,0.12921153,2,12
2649,Q9X334,5.17114695,0.00272546,0.1933807,5,10
2650,A8K4F0,6.17069892,0.0,0.1620562,1,11
2651,Q9X344,7.83691756,0.0,0.12760119,1,12
2652,Q9X365,5.90949821,0.0107731,0.16921911,5,10
2653,Q9X367,7.2016129,0.0,0.13885778,1,12
2654,protein_b,1.0,0.0,1.0,1,1
2655,int_type,1.0,0.0,1.0,1,1
